metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
checks,1777502943,1.000000,duplicate → status 400,,,,::Register — duplicate user,,,,default,,,,,,,
checks,1777502943,1.000000,duplicate → error msg,,,,::Register — duplicate user,,,,default,,,,,,,
group_duration,1777502943,4.380700,,,,,::Register — duplicate user,,,,default,,,,,,,
http_reqs,1777502943,1.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_duration,1777502943,64.223900,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_blocked,1777502943,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_connecting,1777502943,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_tls_handshaking,1777502943,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_sending,1777502943,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_waiting,1777502943,63.982200,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_receiving,1777502943,0.241700,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_failed,1777502943,1.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
checks,1777502943,1.000000,wrong password → status 401,,,,::Login — wrong password,,,,default,,,,,,,
checks,1777502943,1.000000,wrong password → error msg,,,,::Login — wrong password,,,,default,,,,,,,
group_duration,1777502943,64.223900,,,,,::Login — wrong password,,,,default,,,,,,,
http_reqs,1777502943,1.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_duration,1777502943,1.787400,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_blocked,1777502943,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_connecting,1777502943,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_tls_handshaking,1777502943,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_sending,1777502943,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_waiting,1777502943,1.247700,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_receiving,1777502943,0.539700,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_failed,1777502943,1.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
checks,1777502943,1.000000,non-existent → status 401,,,,::Login — non-existent user,,,,default,,,,,,,
group_duration,1777502943,1.787400,,,,,::Login — non-existent user,,,,default,,,,,,,
vus,1777502943,1.000000,,,,,,,,,,,,,,,,
vus_max,1777502943,1.000000,,,,,,,,,,,,,,,,
http_reqs,1777502944,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502944,0.723300,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502944,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502944,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502944,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502944,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502944,0.723300,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502944,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502944,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502944,1.000000,missing name → 400,,,,::Register — validation errors,,,,default,,,,,,,
http_reqs,1777502944,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502944,0.873700,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502944,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502944,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502944,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502944,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502944,0.873700,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502944,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502944,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502944,1.000000,short password → 400,,,,::Register — validation errors,,,,default,,,,,,,
http_reqs,1777502944,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502944,0.602300,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502944,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502944,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502944,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502944,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502944,0.504500,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502944,0.097800,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502944,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502944,1.000000,invalid email → 400,,,,::Register — validation errors,,,,default,,,,,,,
group_duration,1777502944,2.199300,,,,,::Register — validation errors,,,,default,,,,,,,
data_sent,1777502944,1656.000000,,,,,,,,,default,,,,,,,
data_received,1777502944,3729.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777502944,2208.571800,,,,,,,,,default,,,,,,,
iterations,1777502944,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1777502944,1.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_duration,1777502944,65.827800,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_blocked,1777502944,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_connecting,1777502944,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_tls_handshaking,1777502944,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_sending,1777502944,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_waiting,1777502944,65.827800,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_receiving,1777502944,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_failed,1777502944,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
register_duration,1777502944,65.827800,,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502944,1.000000,register → status 200,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502944,1.000000,register → has token,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502944,1.000000,register → user.id exists,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502944,1.000000,register → user.email matches,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502944,1.000000,register → user.name matches,,,,::Register — happy path,,,,default,,,,,,,
group_duration,1777502944,65.827800,,,,,::Register — happy path,,,,default,,,,,,,
vus,1777502944,1.000000,,,,,,,,,,,,,,,,
vus_max,1777502944,1.000000,,,,,,,,,,,,,,,,
http_reqs,1777502945,1.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_duration,1777502945,64.760400,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_blocked,1777502945,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_connecting,1777502945,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_tls_handshaking,1777502945,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_sending,1777502945,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_waiting,1777502945,64.760400,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_receiving,1777502945,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_failed,1777502945,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
login_duration,1777502945,64.760400,,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502945,1.000000,login → status 200,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502945,1.000000,login → has token,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502945,1.000000,login → user.email matches,,,,::Login — happy path,,,,default,,,,,,,
group_duration,1777502945,64.760400,,,,,::Login — happy path,,,,default,,,,,,,
http_reqs,1777502945,1.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_duration,1777502945,0.693800,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_blocked,1777502945,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_connecting,1777502945,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_tls_handshaking,1777502945,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_sending,1777502945,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_waiting,1777502945,0.693800,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_receiving,1777502945,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_failed,1777502945,1.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
checks,1777502945,1.000000,duplicate → status 400,,,,::Register — duplicate user,,,,default,,,,,,,
checks,1777502945,1.000000,duplicate → error msg,,,,::Register — duplicate user,,,,default,,,,,,,
group_duration,1777502945,0.693800,,,,,::Register — duplicate user,,,,default,,,,,,,
http_reqs,1777502945,1.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_duration,1777502945,64.775700,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_blocked,1777502945,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_connecting,1777502945,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_tls_handshaking,1777502945,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_sending,1777502945,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_waiting,1777502945,64.228600,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_receiving,1777502945,0.547100,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_failed,1777502945,1.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
checks,1777502945,1.000000,wrong password → status 401,,,,::Login — wrong password,,,,default,,,,,,,
checks,1777502945,1.000000,wrong password → error msg,,,,::Login — wrong password,,,,default,,,,,,,
group_duration,1777502945,64.775700,,,,,::Login — wrong password,,,,default,,,,,,,
vus,1777502945,1.000000,,,,,,,,,,,,,,,,
vus_max,1777502945,1.000000,,,,,,,,,,,,,,,,
http_reqs,1777502946,1.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_duration,1777502946,1.740300,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_blocked,1777502946,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_connecting,1777502946,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_tls_handshaking,1777502946,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_sending,1777502946,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_waiting,1777502946,1.740300,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_receiving,1777502946,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_failed,1777502946,1.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
checks,1777502946,1.000000,non-existent → status 401,,,,::Login — non-existent user,,,,default,,,,,,,
group_duration,1777502946,1.740300,,,,,::Login — non-existent user,,,,default,,,,,,,
http_reqs,1777502946,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502946,0.724800,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502946,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502946,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502946,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502946,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502946,0.724800,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502946,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502946,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502946,1.000000,missing name → 400,,,,::Register — validation errors,,,,default,,,,,,,
http_reqs,1777502946,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502946,0.508800,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502946,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502946,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502946,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502946,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502946,0.508800,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502946,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502946,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502946,1.000000,short password → 400,,,,::Register — validation errors,,,,default,,,,,,,
http_reqs,1777502946,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502946,0.511100,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502946,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502946,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502946,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502946,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502946,0.511100,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502946,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502946,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502946,1.000000,invalid email → 400,,,,::Register — validation errors,,,,default,,,,,,,
group_duration,1777502946,1.744700,,,,,::Register — validation errors,,,,default,,,,,,,
data_sent,1777502946,1656.000000,,,,,,,,,default,,,,,,,
data_received,1777502946,3729.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777502946,2201.046700,,,,,,,,,default,,,,,,,
iterations,1777502946,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1777502946,1.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_duration,1777502946,68.245200,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_blocked,1777502946,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_connecting,1777502946,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_tls_handshaking,1777502946,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_sending,1777502946,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_waiting,1777502946,68.245200,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_receiving,1777502946,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_failed,1777502946,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
register_duration,1777502946,68.245200,,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502946,1.000000,register → status 200,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502946,1.000000,register → has token,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502946,1.000000,register → user.id exists,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502946,1.000000,register → user.email matches,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502946,1.000000,register → user.name matches,,,,::Register — happy path,,,,default,,,,,,,
group_duration,1777502946,68.245200,,,,,::Register — happy path,,,,default,,,,,,,
vus,1777502946,1.000000,,,,,,,,,,,,,,,,
vus_max,1777502946,1.000000,,,,,,,,,,,,,,,,
http_reqs,1777502947,1.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_duration,1777502947,64.469500,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_blocked,1777502947,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_connecting,1777502947,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_tls_handshaking,1777502947,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_sending,1777502947,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_waiting,1777502947,64.469500,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_receiving,1777502947,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_failed,1777502947,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
login_duration,1777502947,64.469500,,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502947,1.000000,login → status 200,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502947,1.000000,login → has token,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502947,1.000000,login → user.email matches,,,,::Login — happy path,,,,default,,,,,,,
group_duration,1777502947,64.469500,,,,,::Login — happy path,,,,default,,,,,,,
http_reqs,1777502947,1.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_duration,1777502947,0.696000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_blocked,1777502947,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_connecting,1777502947,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_tls_handshaking,1777502947,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_sending,1777502947,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_waiting,1777502947,0.696000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_receiving,1777502947,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_failed,1777502947,1.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
checks,1777502947,1.000000,duplicate → status 400,,,,::Register — duplicate user,,,,default,,,,,,,
checks,1777502947,1.000000,duplicate → error msg,,,,::Register — duplicate user,,,,default,,,,,,,
group_duration,1777502947,0.696000,,,,,::Register — duplicate user,,,,default,,,,,,,
http_reqs,1777502947,1.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_duration,1777502947,64.980900,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_blocked,1777502947,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_connecting,1777502947,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_tls_handshaking,1777502947,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_sending,1777502947,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_waiting,1777502947,64.447100,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_receiving,1777502947,0.533800,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_failed,1777502947,1.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
checks,1777502947,1.000000,wrong password → status 401,,,,::Login — wrong password,,,,default,,,,,,,
checks,1777502947,1.000000,wrong password → error msg,,,,::Login — wrong password,,,,default,,,,,,,
group_duration,1777502947,64.980900,,,,,::Login — wrong password,,,,default,,,,,,,
vus,1777502947,1.000000,,,,,,,,,,,,,,,,
vus_max,1777502947,1.000000,,,,,,,,,,,,,,,,
http_reqs,1777502948,1.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_duration,1777502948,1.535700,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_blocked,1777502948,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_connecting,1777502948,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_tls_handshaking,1777502948,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_sending,1777502948,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_waiting,1777502948,1.535700,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_receiving,1777502948,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_failed,1777502948,1.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
checks,1777502948,1.000000,non-existent → status 401,,,,::Login — non-existent user,,,,default,,,,,,,
group_duration,1777502948,1.535700,,,,,::Login — non-existent user,,,,default,,,,,,,
http_reqs,1777502948,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502948,1.060500,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502948,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502948,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502948,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502948,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502948,1.060500,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502948,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
